chr	start	stop	strand	SRR5720118	SRR5720119	SRR5720120	SRR5720121	SRR5720122	SRR5720123	SRR5720124	SRR5720125	SRR5720126	SRR5720127	SRR5720128	SRR5720129	SRR5720130	SRR5720131	SRR5720132	SRR5720133	SRR5720134	SRR5720135	SRR5720136	SRR5720137	SRR5720138	SRR5720139	SRR5720140	SRR5720141
chr13	59461996	59504310	-	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
chr13	59461996	59544451	-	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
chr13	59465984	59477138	-	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr13	59465984	59482604	-	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
chr13	59465984	59504310	-	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr13	59473687	59477138	-	0	0	1	0	2	1	1	0	0	0	0	0	1	0	1	0	1	3	0	1	2	0	1	0
chr13	59473687	59482604	-	0	1	0	1	3	1	0	0	0	1	0	0	1	0	0	0	1	0	0	0	1	0	0	0
chr13	59473687	59500702	-	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
chr13	59473687	59504310	-	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
chr13	59473687	59514295	-	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
chr13	59473687	59528518	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
chr13	59473687	59544451	-	0	0	1	1	5	0	1	0	2	0	0	0	7	2	0	0	1	0	0	1	3	0	0	0
chr13	59474531	59531203	-	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
chr13	59475659	59482604	-	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr13	59476993	59544451	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
chr13	59482516	59497059	-	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0
chr13	59482516	59500702	-	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr13	59482516	59504310	-	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr13	59482516	59528518	-	0	2	0	1	0	0	0	0	0	0	0	0	4	0	2	0	0	0	0	2	1	0	2	0
chr13	59482516	59544451	-	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0
chr13	59495332	59497059	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0
chr13	59495332	59500702	-	0	1	0	0	2	1	0	0	1	0	2	0	3	1	2	0	0	1	0	0	4	4	0	1
chr13	59495332	59504310	-	0	3	3	1	2	3	3	0	4	1	1	0	2	2	2	0	1	0	0	1	1	1	4	0
chr13	59495332	59508056	-	0	0	2	4	0	1	0	0	4	0	1	0	9	0	2	0	1	0	0	0	2	2	0	1
chr13	59495332	59514295	-	0	2	2	2	4	0	0	0	1	0	0	0	2	0	1	0	0	0	0	0	0	0	0	1
chr13	59495332	59525239	-	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
chr13	59495332	59528518	-	0	3	2	2	6	4	2	0	4	0	0	2	2	0	9	0	1	0	2	0	2	5	0	0
chr13	59495332	59536373	-	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
chr13	59495332	59544451	-	0	9	3	3	10	4	4	0	14	0	2	0	21	2	5	0	13	0	7	0	6	6	4	3
chr13	59500013	59504310	-	0	2	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
chr13	59500013	59528518	-	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr13	59504193	59514295	-	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
chr13	59504193	59544451	-	0	0	4	3	6	2	0	0	0	0	1	0	0	0	6	0	3	0	0	1	4	4	3	0
chr13	59507958	59544451	-	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0
chr13	59512323	59514295	-	0	0	0	2	1	0	1	0	0	0	0	0	2	0	0	0	0	0	0	3	0	3	0	0
chr13	59512323	59528518	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
chr13	59512323	59536373	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
chr13	59512323	59544451	-	0	9	0	4	9	2	7	0	6	10	5	4	17	3	9	0	11	4	8	3	6	8	7	2
chr13	59514086	59544451	-	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
chr13	59517702	59525145	-	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
chr13	59525145	59536373	-	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0
chr13	59525145	59544451	-	0	2	0	2	0	0	0	0	4	1	0	0	0	0	0	0	0	0	0	3	0	0	2	2
chr13	59528386	59536373	-	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr13	59528386	59544451	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0
chr13	59531056	59536373	-	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
chr13	59531056	59544451	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
chr13	59598039	59601071	+	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	1	0	1	0	0	0
chr13	59599803	59600903	+	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr13	59601071	59607245	+	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
chr13	59607245	59618026	+	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0
chr13	59612636	59625597	+	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr13	59624603	59625400	+	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
chr13	59637401	59638304	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
chr13	59642242	59649665	-	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0
chr13	59797669	59816387	-	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr13	59798997	59800716	-	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr13	60716677	60731022	+	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
chr13	60728526	60729375	+	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
chr13	62871165	62875311	-	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr13	63015025	63015963	+	0	1	0	0	0	1	0	0	1	0	0	0	2	1	0	0	0	0	2	0	2	0	0	0
chr13	63015025	63033189	+	0	0	2	0	0	0	0	0	1	0	0	0	1	0	2	0	0	0	1	2	0	1	0	1
chr13	63015025	63068285	+	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
chr13	63033022	63068285	+	0	0	0	0	0	3	4	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	1
chr13	63061034	63068285	+	0	9	8	2	0	3	7	0	4	5	6	5	5	5	5	0	0	3	3	8	7	11	6	7
chr13	63068039	63171047	+	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr13	63156545	63171047	+	0	0	2	0	3	0	1	0	0	2	0	0	2	2	0	0	1	0	0	0	0	0	0	0
chr13	63156545	63191173	+	0	0	1	0	0	0	2	0	1	0	0	0	2	0	0	0	0	0	0	1	1	0	0	1
chr13	63156545	63199550	+	0	2	0	0	0	0	1	0	0	0	0	0	4	6	5	0	0	0	0	0	0	4	0	0
chr13	63156545	63210166	+	0	7	0	0	0	0	1	0	0	4	1	1	2	0	5	0	3	4	4	0	2	6	2	0
chr13	63156545	63240331	+	0	0	0	0	0	0	0	0	0	0	0	5	0	1	0	0	0	0	0	0	0	1	0	0
chr13	63156545	63282258	+	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
chr13	63170940	63191173	+	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0
chr13	63170940	63199550	+	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0
chr13	63170940	63210166	+	0	4	0	0	0	3	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr13	63170940	63240331	+	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
chr13	63170940	63298856	+	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr13	63190478	63191173	+	0	0	0	0	0	0	0	0	1	0	0	0	0	1	2	0	1	0	0	1	0	0	1	0
chr13	63190478	63199550	+	0	0	0	1	0	0	0	0	0	0	2	0	0	5	0	0	0	0	0	0	4	0	0	0
chr13	63190478	63210166	+	0	0	0	0	0	0	0	0	1	0	0	0	2	6	5	0	0	1	0	0	0	0	0	0
chr13	63190478	63240331	+	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
chr13	63240086	63240331	+	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
chr13	63282141	63298856	+	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
chr13	63340318	63403038	-	0	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0
chr13	63340318	63406255	-	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr13	63360195	63403038	-	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr13	63397529	63398082	-	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr13	63398082	63403038	-	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	1	0	0	0	1	0	0	0
chr13	63398082	63406255	-	0	1	0	0	2	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
chr13	63532536	63539912	-	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr13	63532536	63548185	-	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr13	63539232	63539912	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
chr13	63540894	63541156	-	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
chr13	63543083	63543688	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0
chr13	63543083	63545306	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
chr13	63819630	63842169	+	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
chr13	63819630	63844686	+	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
chr13	63819630	63858326	+	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr13	63824808	63841585	+	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
chr13	63848860	63851613	+	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
chr13	63865957	63872927	+	0	1	0	0	1	1	0	0	0	0	0	0	0	3	0	0	2	0	0	2	0	0	0	0
chr13	63865957	63877533	+	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
chr13	63871795	63872927	+	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
chr13	64097771	64098314	-	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
chr13	64170013	64170176	+	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
chr13	64174789	64176088	+	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
chr13	64209106	64225648	-	0	5	0	2	0	0	0	0	1	0	1	0	3	0	0	0	1	0	1	1	0	0	0	1
chr13	64209106	64247318	-	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	3	0	0	1	0	0	0	0
chr13	64209925	64225648	-	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
chr13	64215499	64225648	-	0	0	0	0	0	2	0	0	3	0	1	0	0	0	0	0	0	0	0	0	3	2	2	0
chr13	64215499	64247318	-	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr13	64219885	64247318	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
chr13	64243633	64247318	-	0	0	2	0	3	0	0	0	3	4	1	0	8	0	3	0	6	0	0	2	0	2	1	0
chr13	64367859	64368238	-	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr13	64757204	64792445	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
chr13	64792298	64794367	-	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
chr13	65078353	65095714	-	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr13	65199168	65205716	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
chr13	65280261	65285016	+	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr13	66929884	66930223	-	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
chr13	66945276	66966541	+	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
chr13	66963312	66966541	+	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0
chr13	66963312	66972635	+	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr13	66963312	66976811	+	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
chr13	66966389	66976811	+	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
chr13	67254879	67260243	-	0	0	0	2	0	2	2	0	0	0	1	0	0	2	0	0	0	0	0	1	1	1	2	0
chr13	67320271	67320954	-	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr13	67481169	67481845	-	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr13	67710314	67711007	-	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0
chr13	68570003	68575390	-	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr13	68640709	68657451	-	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
chr13	68642456	68727968	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
chr13	68668469	68689345	-	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
chr13	68668469	68710090	-	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
chr13	68668469	68732205	-	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr13	68668469	68738696	-	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
chr13	68671892	68689345	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
chr13	68709992	68796679	-	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr13	68729206	68734735	-	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr13	68796529	68796679	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
chr13	68796529	68982544	-	0	1	0	0	0	3	0	0	0	1	0	0	0	1	2	0	0	0	0	0	0	1	0	0
chr13	68887958	68982544	-	0	11	4	7	0	6	7	0	0	8	3	1	1	2	7	0	0	7	1	2	0	9	6	2
chr13	68982346	68982544	-	0	2	0	0	0	2	0	0	0	1	3	0	0	0	2	0	0	0	2	0	0	0	0	0
chr13	69502905	69509691	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
chr13	69506915	69509691	-	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr13	69506915	69515903	-	0	0	0	0	0	0	0	0	0	1	1	0	0	3	0	0	0	1	0	1	0	2	0	0
chr13	69509562	69515903	-	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	2	0	1
chr13	69510619	69515903	-	0	8	2	4	2	6	0	0	0	3	0	0	3	3	0	0	2	0	1	0	0	3	3	0
chr13	69512889	69515903	-	0	14	5	5	3	6	0	11	7	5	3	9	7	3	11	0	4	4	4	7	0	18	9	8
chr13	70592572	70601236	-	0	0	0	0	0	2	0	0	0	0	0	1	0	0	1	0	0	1	1	0	1	1	0	0
chr13	70787026	70801045	-	0	1	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	4	0	1
chr13	73510847	73511398	+	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	1	0	0	0	1	0	0
chr13	73612393	73618517	+	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr13	73940236	73942806	+	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
chr13	74021138	74021450	+	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
chr13	74180434	74184773	-	0	0	2	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0
chr13	74180434	74193289	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
chr13	74180434	74199675	-	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0
chr13	74189160	74193289	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0
chr13	74189160	74199675	-	0	1	1	0	0	0	0	0	0	0	0	0	1	1	0	0	2	0	0	0	0	0	0	0
chr13	74326926	74328415	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
chr13	74332098	74337539	-	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
chr13	74334297	74343498	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
chr13	74337390	74343498	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
chr13	74646170	74646714	+	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr13	74657632	74671491	+	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
chr13	74671307	74675906	+	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
chr13	74672743	74675403	+	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
chr13	75097900	75112754	+	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0
chr13	75105950	75115337	+	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr13	75746291	75750088	+	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr13	75892905	75913454	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
chr13	75892905	75917847	-	0	1	0	3	3	1	0	0	0	1	1	2	4	1	1	0	0	0	3	2	1	0	0	0
chr13	75892905	75939638	-	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0
chr13	75902177	75913454	-	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
chr13	75902177	75917847	-	0	0	1	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	1	0	0	0
chr13	75902177	75939638	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0
chr13	75913456	75917692	-	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr13	76072099	76091817	-	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr13	76106378	76108192	+	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
chr13	76118083	76123543	+	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	1	0
chr13	76122634	76124900	+	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr13	76122634	76127052	+	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
chr13	76122634	76127600	+	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
chr13	76130200	76187694	+	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
chr13	76138333	76173440	+	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
chr13	76147711	76175347	+	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
chr13	76641711	76723779	+	0	1	0	0	0	0	2	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0
chr13	76641711	76731809	+	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
chr13	76641711	76759820	+	0	1	0	0	0	0	0	0	0	0	0	2	1	0	0	0	3	0	0	3	2	0	1	0
chr13	76688487	76759820	+	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
chr13	76723667	76759820	+	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
chr13	76731770	76759820	+	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr13	76731770	76891614	+	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
chr13	76756985	76759820	+	0	0	3	4	12	2	0	0	13	1	1	0	13	1	0	0	12	0	1	7	10	2	0	1
chr13	76756985	76801545	+	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr13	76756985	76806262	+	0	2	1	7	4	1	0	0	8	0	0	4	10	1	4	0	4	0	2	2	4	5	1	0
chr13	76756985	76827801	+	0	0	1	0	3	0	0	0	5	0	0	0	9	2	1	0	5	0	0	3	0	0	0	3
chr13	76756985	76891614	+	0	0	0	0	0	0	0	0	4	0	0	1	3	0	0	0	0	0	0	2	2	0	1	1
chr13	76801358	76827801	+	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
chr13	76822972	76891614	+	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	3	0	0	0	0	0	0	0
chr13	76822972	76925525	+	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0
chr13	77024892	77028621	+	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
chr13	77046521	77066747	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
chr13	77046521	77126714	-	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
chr13	77066599	77103624	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
chr13	77066599	77126714	-	0	3	1	2	2	5	0	0	5	1	3	2	4	5	10	0	0	0	2	7	3	9	2	1
chr13	77083440	77084460	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
chr13	77083440	77090468	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0
chr13	77083440	77092411	-	0	0	0	0	1	0	0	15	1	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0
chr13	77083440	77101056	-	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr13	77083440	77103624	-	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
chr13	77083440	77126714	-	0	2	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr13	77091184	77092411	-	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
chr13	77100921	77126714	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
chr13	77104533	77126714	-	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr13	77105975	77126714	-	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
chr13	77112571	77126714	-	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr13	77174852	77193223	+	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
chr13	77183600	77193223	+	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr13	77192553	77193223	+	12	0	0	1	4	0	0	0	2	0	2	1	10	0	4	0	2	0	2	1	3	4	0	0
chr13	77245200	77269944	+	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr13	77245200	77281152	+	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
